,b,"vântul este calm la nivelul solului, deși la vârful copacilor vânt suflă mai puternic, rezultând turbulențe puternice la acea înălțime. ",X,X,b
,c,"în coridorul umbrit dintre pădurile însorite, vântul suflă invers la nivelul solului, ceea ce face dificilă trecerea peste arborii din față. ",,0,
,d,"când se trece peste primii arbori, pot apărea termici puternice din cauza diferenței de temperatură între pădure și coridor. ",,0,
AA117,,"117. Când la locul de decolare vântul suflă cu 25 km / h, care este cea mai bună metodă de a decola? ",,d,d
,a,"Pilotul se poziționează pe o pantă abruptă cât mai aproape posibil de marginea posterioară a parapantei și accelerează cât mai repede posibil, pentru a gonfla energic parapanta. ",,0,d
,b,"Pilotul ar trebui să decoleze cu spatele la parapantă ori de câte ori condițiile o permit, deoarece aceasta este de departe cea mai sigură metodă de decolare. ",,0,d
,c,"Pilotul gonfleaza cu fața la parapantă pe o pantă abruptă, astfel încât acesta să fie ridicat de îndată ce parapanta este sus. ",,0,d
,d,"Pilotul gonfleaza cu fața la parapantă pe o pantă lină și are grijă să nu fie ridicat involuntar, înainte de a fi pregătit. ",X,X,d
AA118,,118. Care dintre următoarele este verificarea celor 5 puncte a decolării corectă? ,,a,a
,a,"1. Seletă, cască și parașută de rezervă închisă și asigurată; 2. Chingile și suspantele dispuse corect; 3. Etalarea voalurii satisfăcătoare; 4. Direcția și intensitatea vântului; 5. Spațiul aerian. ",X,X,a
,b,"1. Chingile și suspantele dispuse corect; 2. Etalarea voalurii satisfăcătoare;3. Direcția și intensitatea vântului; 4. Spațiul aerian; 5. Seletă, cască și parașută de rezervă închisă și asigurată. ",,0,
,c,"1. Etalarea voalurii satisfăcătoare; 2. Direcția și intensitatea vântului; 3. Spațiul aerian; 4. Seletă, cască și parașută de rezervă închisă și asigurată; 5. Chingile și suspantele dispuse corect. ",,0,
,d,"1. Direcția și intensitatea vântului; 2. Spațiul aerian; 3. Seletă, cască și parașută de rezervă închisă și asigurată; 4. Chingile și suspantele dispuse corect; 5. Etalarea voalurii satisfăcătoare. ",,0,
AA119,,119. Se modifică verificarea celor 5 puncte atunci când decolarea se efectuează cu fața la voalură într-un vânt de 25 km / h? ,,d,d
,a,Nu. ,,0,d
,b,"Da, prin aceea că nu se poate verifica direcția și forța vântului. ",,0,d
,c,"Da, prin faptul că nu se poate verifica voalura. ",,0,d
,d,"Da, după gonflare și întoarcere, trebuie să verificați din nou că spațiul de accelerare și spațiul aerian sunt libere. ",X,X,d
AA120,,120. În ce moment ar trebui pilotul să se asigure că spațiul aerian și zona de accelerare sunt libere? ,,c,c
,a,Înainte ca pilotul să se pregătească pentru decolare. ,,0,c
,b,Înainte ca pilotul să etaleze parapanta pe locul de decolare. ,,0,c
,c,Chiar înainte de manevra de decolare. ,X,X,c
,d,Când pilotul a terminat etalarea parapantei. ,,0,
AA121,,121. Care sunt posibilele consecințe ale decolării cu chingile de la picioare ale seletei deschise? ,,c,c
,a,Pilotul nu se poate simți confortabil în seletă. ,,0,c
,b,Pilotul trebuie să lase frânele după decolare pentru a intra în seletă în mod corespunzător. ,,0,c
,c,"Pilotul poate aluneca din seletă, ducând la o cădere fatală. ",X,X,c
,d,Parapanta nu poate fi condusă prin schimbare de greutate a corpului. ,,0,
AA122,,122. Care ar putea fi consecințele dacă chingile de la picioare ale seletei nu sunt strânse înaintea decolării? ,,b,b
,a,"Pilotul poate aluneca din seletă, ducând la o cădere fatală. ",,0,b
,b,"Pilotul ar putea fi nevoit, după decolare, să ia ambele comenzi într-o singură mână pentru a intra în seletă în mod corespunzător. ",X,X,b
,c,Parapanta trage constant într-o parte. ,,0,
,d,Parapanta nu poate fi condusă prin schimbare de greutate a corpului. ,,0,
AA123,,123. Ce se întâplă dacă parapanta este udă? ,,c,c
,a,Finețea parapantei este mult redusă. ,,0,c
,b,"Viteza de pdecolare, zbor și aterizare sunt considerabil mai mari. ",,0,c
,c,Parapanta se gonflează greu și necesită mai mult efort pentru a o aduce deasupra capului. ,X,X,c
,d,Stabilitatea caracteristicilor de zbor va fi considerabil afectată. ,,0,
AA124,,124. Un pilot găsește condițiile de la locul de decolare ca fiind provocatoare. El ar trebui să ,,c,c
,a,"lase pe alți piloți să decoleze mai întâi pentru a concluziona că, așa cum au decolat ei fără probleme, atunci poate și el. ",,0,c
,b,"decoleze, având în vedere că siguranța este garantată la locul de decolare oficial. ",,0,c
,c,decoleze numai atunci când este convins că o poate face fără probleme. ,X,X,c
,d,"decoleze, pentru că, în calitate de utilizator frecvent al acestui loc de decolare, concluzia e că va putea decola și de această dată în condiții de siguranță. ",,0,
AA125,,125. Procedura de decolare cu parapanta are trei faze. Cum se numesc acestea? ,,d,d
,a,1. Gonflare 2. Controlul / corecția 3. Frânarea ,,0,d
,b,1. Control 2. Gonflare 3. Accelerare ,,0,d
,c,1. Gonflare 2. Frânarea 3. Accelerare ,,0,d
,d,1. Gonflare 2. Controlul / corecția 3. Accelerare ,X,X,d
AA126,,"126. În ce fază, cel mai târziu, puteți să renunțați la decolare? ",,c,c
,a,În niciuna dintre faze. ,,0,c
,b,În faza de gonflare. ,,0,c
,c,În faza de control și corecție. ,X,X,c
,d,În faza de accelerare. ,,0,
AA127,,127. Pe o decolare orientata spre sud veti avea un vant de la 120 ° la 5 noduri. Care este cea mai bună abordare? ,,c,c
,a,Gonflați parapanta spre sud și apoi accelerați în direcția sud-vest pentru a compensa pentru vântul lateral. ,,0,c
,b,"Gonflați parapanta în vânt și accelerați în diagonală pe pantă, cu fața în vânt. ",,0,c
,c,Gonflați parapanta în vânt și întoarceți-vă progresiv spre vale și accelerați. ,X,X,c
,d,Decolarea ar trebui întreruptă deoarece vântul lateral prezintă un risc prea mare. ,,0,
AA128,,"128. Decolarea cu vânt zero la 3.600m deasupra nivelului mării este diferită de decolarea cu vânt zero la 1.400m deasupra nivelului mării, în sensul că distnța pe care trebuie să o alergați la 3600m este ",,c,c
,a,mai scurtă datorită performanței umane mai bune de la altitudine. ,,0,c
,b,"mai scurtă, deoarece accelerația poate fi mai mare datorită densității reduse a aerului. ",,0,c
,c,"mai lungă, deoarece densitatea mai mică a aerului trebuie compensată cu o viteză mai mare de decolare. ",X,X,c
,d,la fel - nu există nici o diferență. ,,0,
AA129,,"129. După decolare, un pilot nu se poate așeza corect în seletă, deoarece și-a lăsat chingile de la picioare ale seletei prea largi. Ce ar trebui acesta să facă? ",,c,c
,a,Să libereze imediat comenzile pentru a trage placa seletei sub el. ,,0,c
,b,"Cu comenzile în mâini, să apuce imediat placa seletei și să o tragă sub el. ",,0,c
,c,"Să zboare de lângă pantă, să pună ambele comenzi într-o mână și cu cealaltă mână să tragă placa seletei sub el. ",X,X,c
,d,comenzile nu trebuie eliberate în timpul zborului. Dacă pilotul nu poate intra cu succes în sleltă fără a folosi mâinile acesta ar trebui să execute o aterizare de urgență. ,,0,
AA130,,130. De ce comenzile nu trebuie niciodată eliberate imediat după decolare? ,,b,b
,a,Deoarece la scurt timp după decolare există pericolul ca presiunea statică din parapantă să scadă și parapanta să se prăbușească. ,,0,b
,b,"În cazul unei închideri ale voalurii aproape de sol, un pilot nu poate compensa în timp util dacă trebuie să caute comenzile. ",X,X,b
,c,"Deoarece parapanta trebuie să fie frânată puternic imediat după decolare, pentru a crește performanța parapantei suficient pentru a decola. ",,0,
,d,"Datorită turbulențelor adesea prezente aproape de sol, pilotul are nevoie de comenzi pentru a se trage înapoi în poziție verticală dacă atinge din nou solul. ",,0,
AA131,,"131. Imediat după decolare, pilotul își dă seama că trebuie să frâneze mult în partea dreaptă pentru a zbura drept. Care ar putea fi cauza? ",,c,c
,a,Vântul lateral din dreapta. ,,0,c
,b,Vânt lateral puternic din stânga. ,,0,c
,c,Are un nod în suspantele de pe partea stânga. ,X,X,c
,d,Are un nod în suspantele de pe partea stânga. ,,0,
AA132,,"132. Imediat după decolare, pilotul își dă seama că trebuie să frâneze din greu în partea dreaptă pentru a zbura direct în față. Observă un nod între suspantele D și suapantele comenzii din stânga. Care sunt consecințele? ",,b,b
,a,Parapanta este mai sensibilă la turbulențe și se închide mai ușor. ,,0,b
,b,"Tendința de a intra în angajare parașutată este mai mare, iar atunci când se virează spre dreapta trebuie anticipată posibilitatea de angajare a parapantei. ",X,X,b
,c,"Suspantele D s-ar putea rupe datorită frecării, ducând la un accident. ",,0,
,d,"Parapanta are o tendință mai mare de a se închide pe partea dreaptă, iar la virajul spre stânga trebuie anticipată posibilitatea de angajare a parapantei. ",,0,
AA133,,133. Imediat după decolare pilotul observă un nod între suspantele A și B din partea stângă a voalurii. Care sunt consecințele? ,,a,a
,a,Parapanta este mai sensibilă la turbulențe și se închide mai ușor pe partea stângă. ,X,X,a
,b,"Tendința de a intra în angajare parașutată este mai mare, iar atunci când se virează spre dreapta trebuie anticipată posibilitatea de angajare a parapantei. ",,0,
,c,"Suspantele A sau B s-ar putea rupe datorită frecării, ducând la un accident. ",,0,
,d,"Parapanta are o tendință mai mare de a se închide pe partea dreaptă, iar la virajul spre stânga trebuie anticipată posibilitatea de angajare a parapantei. ",,0,
AA134,,"134. Imediat după decolare pilotul realizează că comanda stângă nu funcționează și descoperă un nod la scripetele de ghidaj al suspantei, de pe chinga din spate. Ce ar trebui să facă? ",,c,c
,a,Să se întoarcă spre dreapta pentru a executa imediat o aterizare de urgență. ,,0,c
,b,"Să tragă cu mai multă forță de comanda stângă, astfel încât nodul să cedeze puțin. ",,0,c
,c,"Să zboare la o distanță sigură de pantă, conducând cu chinga din spate stânga în loc de comandă, apoi să încerce să desfacă nodul. ",X,X,c
,d,"Să tragă ambele comenzi pentru o clipă, rapid și cu forța, la 100% (pompare simetrică) pentru a elibera nodul. ",,0,
AA135,,135. Un pilot dorește să zboare cât mai departe în aer calm. Ce ar trebui să facă? ,,b,b
,a,Să zboare cât mai repede posibil și să elibereze și trimerele dacă sunt instalate. ,,0,b
,b,Să zboare cu presiune ușoară în comanzi (1% - 10% frânată). ,X,X,b
,c,Să zboare cu comenzile aproximativ 20 - 30% frânate. ,,0,
,d,Să zboare cu comenzile aproximativ 50% frânate. ,,0,
AA136,,136. Locul de decolare este la 1.600 m AMSL iar valea de mai jos este la 400 m AMSL. Finețea indicată de producător este de 6: 1. Care este distanța cea mai mare care se poate zbura în aer calm? ,,c,c
,a,"4,8 km ",,0,c
,b,"6,0 km ",,0,c
,c,"7,2 km ",X,X,c
,d,"8,4 km ",,0,
AA137,,137. Un pilot dorește să zboare cât mai mult timp în aer calm. Ce ar trebui să facă? ,,c,c
,a,Să zboare cât mai repede posibil și să elibereze și trimerele dacă sunt instalate. ,,0,c
,b,Să zboare cu presiune ușoară în comanzi (1% - 10% frânată). ,,0,c
,c,Să zboare cu comenzile aproximativ 20 - 30% frânate. ,X,X,c
,d,Să zboare cu comenzile aproximativ 50% frânate. ,,0,
AA138,,138. Poate viteza parapantei să fie influențată de poziția corpului pilotului? ,,b,b
,a,"Dacă în timpul zborului pilotul se apleacă înainte cu umerii apăsând chingile, parapanta se va accelera. ",,0,b
,b,"Dacă în timpul zborului se adoptă o poziție aerodinamică, rezisența la înaintare este redusă și viteza crește ușor. ",X,X,b
,c,"Dacă picioarele sunt întinse, centrul masei se mișcă înainte, reducând astfel unghiul de atac și creșterea vitezei. ",,0,
,d,Nu. ,,0,
AA139,,139. Un pilot dorește să zboare cât mai departe cu un vânt de față de 25 km / h. Ce ar trebui să facă? ,,a,a
,a,Să zboare cât mai repede posibil și să elibereze și trimerele dacă sunt instalate. ,X,X,a
,b,Să zboare cu presiune ușoară în comanzi (1% - 10% frânată). ,,0,
,c,Să zboare cu comenzile cca. 20 - 30% frânate. ,,0,
,d,Să zboare cu comenzile aprox. 50% frânate. ,,0,
AA140,,140. Un pilot dorește să zboare cât mai departe cu un vânt de spate de 25 km / h. Ce ar trebui să facă? ,,c,c
,a,Să zboare cât mai repede posibil și să elibereze și trimerele dacă sunt instalate. ,,0,c
,b,Să zboare cu presiune ușoară în comanzi (1% - 10% frânată). ,,0,c
,c,Să zboare cu comenzile cca. 20 - 30% frânate. ,X,X,c
,d,Să zboare cu comenzile aprox. 50% frânate. ,,0,
AA141,,141. Un zboară într-o termică care urcă cu 3 m / s. Ce ar trebui să facă? ,,c,c
,a,Să zboare cât mai repede posibil și să elibereze și trimerele dacă sunt instalate. ,,0,c
,b,Să zboare cu presiune ușoară în comanzi (1% - 10% frânată). ,,0,c
,c,Să zboare cu comenzile cca. 20 - 30% frânate. ,X,X,c
,d,Să zboare cu comenzile aprox. 50% frânate. ,,0,
AA142,,"142. Un pilot zboară spre câmpul de aterizare exact la sud de poziția sa, cu un vânt de 25 km / h vest. Ce ar trebui să facă pentru a ajunge cât mai înalt posibil? ",,d,d
,a,Ar trebui să îndrepte parapanta spre sud și să zboare cât mai repede posibil. ,,0,d
,b,Ar trebui să îndrepte parapanta spre aterizare și să zboare ușor frânat. ,,0,d
,c,Ar trebui să îndrepte parapanta spre aterizare și să zboare cât mai repede posibil. ,,0,d
,d,Ar trebui să îndrepte parapanta spre sud-vest și să zboare cât mai repede posibil. ,X,X,d
AA143,,"143. Un pilot zboară spre câmpul de aterizare situat exact la sud de poziția sa, cu un vânt de 20 km / h vest. Dacă își îndreaptă parapanta exact spre terenul de aterizare, care va fi traiectul lui de zbor? ",,d,d
,a,1 ,,0,d
,b,2 ,,0,d
,c,3 ,,0,d
,d,4 ,X,X,d
AA144,,"144. Un pilot zboară spre câmpul de aterizare situat exact la sud de poziția sa, cu un vânt de 20 km / h vest. Dacă își îndreaptă parapanta exact spre sud, care va fi traiectul lui de zbor? ",,c,c
,a,1 ,,0,c
,b,2 ,,0,c
,c,3 ,X,X,c
,d,4 ,,0,
AA145,,"145. Un pilot zboară spre câmpul de aterizare situat exact la sud de poziția sa, cu un vânt de 20 km / h vest. Dacă își îndreaptă parapanta exact spre sud-vest, care va fi traiectul lui de zbor? ",,a,a
,a,1 ,X,X,a
,b,2 ,,0,
,c,3 ,,0,
,d,4 ,,0,
AA147,,147. Unghiul de corecție pentru deriva vântului (unghiul de derivă) ,,a,a
,a,crește pe măsura intensificarea vântului lateral. ,X,X,a
,b,scade cu intensificareaa vântului lateral. ,,0,
,c,"este influențată de direcția, dar nu de intensitatea vântului lateral. ",,0,
,d,"este influențată de intensitatea, dar nu de direcția vântului lateral. ",,0,
AA148,,"148. Pilotul A zboară cu 35 km / h iar pilotul B cu 50 km / h, ambii urmează aceeași traiectorie și au același vânt lateral. ",,a,a
,a,Pilotul A trebuie să aleagă un unghi de derivă mai mare decât B. ,X,X,a
,b,Ambii trebuie să aleagă același unghi de derivă. ,,0,
,c,Pilotul B trebuie să aleagă un unghi de derivă mai mare decât A. ,,0,
,d,Unghiul de derivă este întotdeauna egal cu jumătate din unghiul dintre traiectorie și vântul lateral. ,,0,
AA149,,149. Unghiul de corecție pentru deriva vântului (unghiul de derivă) ,,b,b
,a,va deveni mai mare atunci când crește viteza de zbor. ,,0,b
,b,va deveni mai mic atunci când crește viteza de zbor. ,X,X,b
,c,nu este influențată de viteza de zbor. ,,0,
,d,este întotdeauna jumătate din unghiul dintre direcția vântului și traiectorie. ,,0,
AA150,,150. Marimea unghiului de derivă depinde de ,,d,d
,a,"viteza de înfundare a parapantei, direcția și intensitatea vântului. ",,0,d
,b,"viteza de înfundare a parapantei, direcția vântului și distanța de zbor. ",,0,d
,c,"viteza parapantei, direcția vântului și distanța de zbor. ",,0,d
,d,"viteza parapantei, direcția și intensitatea vântului. ",X,X,d
AA151,,151. Un pilot zboară în vânt și ajunge sub un cumulus. Unde ar trebui să găsească termica? ,,c,c
,a,De îndată ce se ajunge sub cumulus. ,,0,c
,b,În centrul cumulusului. ,,0,c
,c,În partea din vânt a cumulusului. ,X,X,c
,d,În partea de sub vânt a cumulusului. ,,0,
AA152,,"152. Pilotul constată că, după ce a spiralat timp de 10 minute într-o termică, poziția sa deasupra solului s-a schimbat cu 3 km. Ce putem spune despre intensitatea vântului? ",,c,c
,a,Nu se poate stabili din informațiile furnizate. ,,0,c
,b,Are o valoare medie de 30 km / h. ,,0,c
,c,Are o valoare medie de 18 km / h. ,X,X,c
,d,Trebuie anticipat vânt puternic la nivelul solului. ,,0,
AA153,,153. Un pilot găsește o masă de aer ascendentă și încearcă să spiraleze în ea. După un viraj de 90 ° variometrul îi indică că coboară. Ce ar trebui să facă? ,,a,a
,a,"Ar trebui să vireze 180 °, apoi să zboare drept, deoarece aerul ascendent trebuie să fie în fața lui și apoi să încerce să se centreze din nou în ascendență. ",X,X,a
,b,"Ar trebui să continue să vireze, cu același unghi și viteză. ",,0,
,c,"Ar trebui să schimbe imediat direcția de virare, întrucât cel mai probabil a virat prea devreme în termică. ",,0,
,d,"Întrucât măsura orizontală sau circumferința masei de aer în urcare nu permite efectuarea unui cerc complet, ar trebui să caute o altă zonă de ascendență. ",,0,
AA154,,"154. În condiții fără vânt predominant, un pilot zboară într-o termică. Acest curent ascendent ",,a,a
,a,se ridică vertical în sus. ,X,X,a
,b,se înclină spre nord cu creșterea altitudinii. ,,0,
,c,se înclină spre vest cu creșterea altitudinii. ,,0,
,d,se înclină spre est cu creșterea altitudinii. ,,0,
AA155,,"155. În condiții fără vânt predominant, un pilot zboară într-o termică. Ce se întâmplă când se îndepărteză prea mult de centrul termicii? ",,b,b
,a,Încetează să urce și zboară cu viteza de înfundare normală. ,,0,b
,b,El zboară în descendența din jur și își pierde rapid altitudinea. ,X,X,b
,c,Ascendența devine mai puternică și mai turbulentă. ,,0,
,d,Ascendența devine mai puternică și mai puțin turbulentă. ,,0,
AA156,,"156. În condiții fără vânt predominant, un pilot zboară într-o termică ca să câștige altitudine cât mai repede. Dintr-o data el pierde termica si variometrul lui indica o viteza mare de înfundare. Ce este, în general, cel mai bun lucru de făcut? ",,a,a
,a,Un viraj strâns de 120 - 180 ° pentru a se întoarce cât mai repede posibil în termică. ,X,X,a
,b,"Un viraj 120 - 180 ° cât mai plat, pentru a pierde cât mai puțin înălțime în descendență. ",,0,
,c,Zborul în cerc larg până când reapare ascendența. ,,0,
,d,Zbor drept și căutat o nouă zonă de ascendență. ,,0,
AA157,,"157. În condiții de vânt 5m/s din 270°, un pilot zboară într-o termică. Acest curent ascendent ",,d,d
,a,se ridică vertical în sus. ,,0,d
,b,se înclină spre nord cu creșterea altitudinii. ,,0,d
,c,se înclină spre vest cu creșterea altitudinii. ,,0,d
,d,se înclină spre est cu creșterea altitudinii. ,X,X,d
AA158,,"158. În condiții de vânt 5m/s din 270°, un pilot zboară într-o termică care se înclină spre est cu creșterea altitudinii. Pe care parte a termicii va fi descendența cea mai puternică? ",,b,b
,a,Pe partea din vânt. ,,0,b
,b,Pn partea de sub vânt. ,X,X,b
,c,Pe partea orientată spre soare. ,,0,
,d,Pe partea orientată opus soarelui. ,,0,
AA159,,"159. În condiții de vânt 5m/s din 270°, un pilot zboară într-o termică care se înclină spre est cu creșterea altitudinii. Pentru a nu pierde termica, pilotul ",,a,a
,a,"zboară, în general, mai mult în partea din vânt a termicii. ",X,X,a
,b,"zboară, în general, mai mult în partea de sub vânt a termicii. ",,0,
,c,spiralează spre dreapta ori de câte ori este posibil. ,,0,
,d,spiralează spre stânga ori de câte ori este posibil. ,,0,
AA160,,160. Un pilot zboară într-o termică și dorește să zboare cât mai departe posibil. Când ar trebui să părăsească termica? ,,c,c
,a,Numai când el este cel mai sus. ,,0,c
,b,Numai atunci când variometrul nu mai indică ascendență utilă. ,,0,c
,c,Numai atunci când și-a ales următorul obiectiv și are suficientă înălțime pentru a ajunge la el. ,X,X,c
,d,Numai atunci când ajunge la 50m de baza norului. ,,0,
AA161,,161. Ce măsuri de siguranță trebuie luate atunci când întâlniți turbulențele termice în timpul patrulării la pantă? ,,b,b
,a,Nu zburați niciodată sub nivelul crestei. ,,0,b
,b,Îndepărtați-vă de pantă și adaptați viteza corespunzător. ,X,X,b
,c,"Eliberați trimerele pentru un flux de aer mai omogen peste parapantă, reducând astfel șansele de angajare. ",,0,
,d,"Părăsiți panta, întrucât zborul dinamic în condiții de turbulență termică este prea periculos. ",,0,
AA162,,"162. În zborul dinamic, lângă o creastă, întotdeauna virați ",,c,c
,a,pe partea pe care se simte ascendența. ,,0,c
,b,pe aceeași parte cu cea mai apropiată parapantă. ,,0,c
,c,dinspre creastă înspre vale. ,X,X,c
,d,dinspre creastă înspre vale sub înălțimea crestei și pe partea pe care se simte ascendența deasupra crestei. ,,0,
AA163,,163. O parapantă în zor ,,b,b
,a,nu produce turbulențe de siaj perceptibile atunci când zboară în intervalul inferior de viteză. ,,0,b
,b,produce o zonă de turbulențe de siaj ce pot fi simțite de alte parapante. ,X,X,b
,c,produce o bandă de ascendență în spatele ei. ,,0,
,d,produce o bandă de descendență în spatele ei. ,,0,
AA164,,164. Turbulențele cauzate de parapante ,,c,c
,a,nu au nici o semnificație în practică. ,,0,c
,b,devin mai însemnate cu creșterea înălțimii. ,,0,c
,c,"pot provoca dificultăți altor piloți care le urmăresc prea mult, mai ales la decolare și aterizare. ",X,X,c
,d,trebuie evitate cu orice cost când se zboară în aceeași termică. ,,0,
AA165,,165. Care sunt consecințele posibile când o parapantă care zboară drept este frânată (pe ambele părți) prea mult sau prea puternic? ,,b,b
,a,Parapanta are o închidere frontală. ,,0,b
,b,"Fluxul de aer se separă de aripă, ducând la o angajare parașutată sau aripa se balansează în spate angajându-se total. ",X,X,b
,c,"Fluxul de aer se separă de o parte a aripii (angajare), rezultând plonjarea aripii spre acea parte și intrarea în vrie negativă. ",,0,
,d,Aripa intră într-o spirală care se accelerează constant. ,,0,
AA166,,166. Ce simțim când parapanta este în angajare parașutată? ,,b,b
,a,"Vântul pe față, viteza peste sol este zero și parapanta se înfundă. ",,0,b
,b,"Nici o senzație de vânt pe față, nici o presiune în frâne, iar intradosul parapantei nu mai este tensionat, adică este concav între punctele de atașare ale suspantelor. ",X,X,b
,c,Parapanta are o viteză de înfundare mare și presiunea în comenzi este foarte mare. ,,0,
,d,Aripa intră într-o spirală care se accelerează constant. ,,0,
AA167,,167. Un pilot se află într-o angajare parașutată la 500 m deasupra solului. Ce ar trebui să facă? ,,c,c
,a,"O parapantă certificată se va recupera dintr-o angajare paraușutală de la sine. Prin urmare, pilotul trebuie să aștepte cu comenzile ușor trase până când parapanta se va recupera. ",,0,c
,b,"Trageți o comandă brusc și complet jos, și eliberați-o imediat. ",,0,c
,c,Trageți de chingile A până când parapanta zboară în mod normal din nou. ,X,X,c
,d,"Trageți ambele comenzi brusc și complet jos, și eliberați-le imediat. ",,0,
AA168,,"168. Pe apropierea finală, la 10m deasupra solului, vă dați seama că parapanta a intrat într-o angajare parașută. Ce ar trebui să faceti? ",,c,c
,a,Trageți imediat de chingile A. ,,0,c
,b,"Lăsați parapanta în angajare parașuată, ridicați-vă în poziție verticală și să trageți ambele comenzi complet, la o înălțime de aproximativ 4m deasupra solului. ",,0,c
,c,"Lăsați parapanta în angajare parașuată, ridicați-vă în poziție verticală, nu trageți de comenzi și pregătiți-vă pentru o cădere parasutată (PLF). ",X,X,c
,d,Aruncați rezerva. ,,0,
AA169,,"169. Cum poate un pilot să provoace ongajare parașutată, altfel decât să tragă prea mult comenzile? ",,a,a
,a,Încărcarea insuficientă a parapantei sau ieșirea necorespunzătoare din angajare cu B-urile (B-stall). ,X,X,a
,b,Încărcarea excesivă a parapantei sau ieșirea necorespunzătoare din angajare cu B-urile (B-stall). ,,0,
,c,Încărcarea excesivă a parapantei sau zborul într-un vânt puternic din față. ,,0,
,d,Zborul într-un vânt puternic din față sau încărcarea insuficientă a parapantei. ,,0,
AA170,,170. Care sunt consecințele comenzii prea ample într-un viraj? ,,c,c
,a,Parapanta are o închidere frontală. ,,0,c
,b,"Fluxul de aer se separă de aripă, ducând la o angajare parașutată sau aripa se balansează în spate angajându-se total. ",,0,c
,c,"Fluxul de aer se separă de o parte a aripii (angajare), rezultând plonjarea aripii spre acea parte și intrarea în vrie negativă. ",X,X,c
,d,Aripa intră într-o spirală care se accelerează constant. ,,0,
AA171,,"171. Un pilot virează foarte brusc, cu un unghi de înclinare mare, din zbor drept. Care sunt consecințele? ",,c,c
,a,Parapanta are o închidere frontală. ,,0,c
,b,"Fluxul de aer se separă de aripă, ducând la o angajare parașutată sau aripa se balansează în spate angajându-se total. ",,0,c
,c,"Fluxul de aer se separă de o parte a aripii (angajare), rezultând plonjarea aripii spre acea parte și intrarea în vrie negativă. ",X,X,c
,d,"Ca rezultat al încărcării asimetrice ale parapantei, părți ale parapantei de pe acea parte ar putea deveni întinse, rezultând că parapanta să tragă într-o parte. ",,0,
AA172,,172. Care sunt indiciile că o parte a parapantei s-a angajat (vrie negativă)? ,,b,b
,a,Jumătatea parapantei de pe partea pe care se rotește se închide datorită scăderii presiunii din interiorul parapantei. ,,0,b
,b,Tensiunea din comanda interioară scade brusc și comanda nu mai opune rezistență pe întreaga ei cursă. ,X,X,b
,c,Parapanta intră într-o spirală accentuată rezultând un factor de încărcare mare și constant. ,,0,
,d,Parapanta devine instabilă în jurul axei longitudinale și începe să penduleze. ,,0,
AA173,,"173. În timpul virajului, pilotul își dă seama că o parte a parapantei s-a angajat (vrie negativă). Care este cea mai potrivită acțiune? ",,c,c
,a,Aplicarea imediată a comenzii exterioare pentru a stabiliza direcția. ,,0,c
,b,Pompare comanzii interioare pentru a mări presiunea internă. ,,0,c
,c,Eliberarea ambelor comenzi și lăsarea parapantei să recâștige viteză. ,X,X,c
,d,Apucarea chingilor și ținerea lor pentru a minimaliza riscul unei răsuciri. ,,0,
AA174,,174. Riscul de vrie negativă poate fi minimizat dacă ,,a,a
,a,Pilotul zboară mereu cu o rezervă de viteză și cu mult simț. ,X,X,a
,b,Parapanta este observată în mod constant și nu se execută viraje strânse. ,,0,
,c,"Comanda exterioară este întotdeauna aplicată întimpul virajului, astfel încât parapanta să nu se poată angaja pe o parte. ",,0,
,d,Un anemometru este folosit în zbor pentru a verifica viteza aerului. ,,0,
AA175,,175. Ce se întâmplă dacă un pilot trage numai de chingile A pentru a accelera? ,,a,a
,a,Parapanta are o închidere frontală. ,X,X,a
,b,"Fluxul de aer se separă de aripă, ducând la o angajare parașutată sau aripa se balansează în spate angajându-se total. ",,0,
,c,"Fluxul de aer se separă de o parte a aripii (angajare), rezultând plonjarea aripii spre acea parte și intrarea în vrie negativă. ",,0,
,d,Aripa intră într-o spirală care se accelerează constant. ,,0,
AA176,,176. Ce consecințe pot apărea atunci când mai mult de 50% din parapantă se închide și pilotul lasă parapanta să continue să zboare fără aplicarea comenzii. ,,d,d
,a,Parapanta are o închidere frontală. ,,0,d
,b,"Fluxul de aer se separă de aripă, ducând la o angajare parașutată sau aripa se balansează în spate angajându-se total. ",,0,d
,c,"Fluxul de aer se separă de o parte a aripii (angajare), rezultând plonjarea aripii spre acea parte și intrarea în vrie negativă. ",,0,d
,d,Aripa intră într-o spirală care se accelerează constant. ,X,X,d
AA177,,177. În timpul zborului parapanta se închide brusc pe o parte. Care este acțiunea potrivită? ,,d,d
,a,"Pompați imediat, cu forță, comanda de pe partea închisă pentru a o redeschide cât mai repede posibil, minimizând astfel înălțimea pierdută. ",,0,d
,b,Aplicați la maxim ambele comenzi până când planorul este redeschis. ,,0,d
,c,Aplicați la maxim frâna de pe partea deschisă pentru a preveni întoarcerea parapantei spre partea închisă. ,,0,d
,d,"Stabilizați direcția prin deplasarea greutătii corpului și frânarea atentă pe partea deschisă, apoi, dacă este necesar, pompați pe partea închisă pentru a o redeschide. ",X,X,d
AA178,,"178. Zburați prin aer turbulent, parapanta începe să penduleze un pic în jurul axelor longitudinale și transversale. Care este acțiunea potrivită? ",,a,a
,a,Așezați-vă relaxat în seletă și trageți ușor până la moderat comenzile fără a încerca să compensați pendulul. ,X,X,a
